S.N.,mun_id,reportedOn,cases,mun_en,Latitude_mun,Longitude_mun,dis_code,dis_en,Latitude_dist,Longitude_dist
216,6012,2020-07-11,4,Ramdhuni Municipality,87.18064139435656,26.68763432925855,6,Sunsari,87.17004295990401,26.65061352129045
217,6012,2020-07-13,1,Ramdhuni Municipality,87.18064139435656,26.68763432925855,6,Sunsari,87.17004295990401,26.65061352129045
218,6012,2020-07-14,1,Ramdhuni Municipality,87.18064139435656,26.68763432925855,6,Sunsari,87.17004295990401,26.65061352129045
219,6012,2020-07-16,4,Ramdhuni Municipality,87.18064139435656,26.68763432925855,6,Sunsari,87.17004295990401,26.65061352129045
220,6012,2020-07-19,1,Ramdhuni Municipality,87.18064139435656,26.68763432925855,6,Sunsari,87.17004295990401,26.65061352129045
221,6012,2020-07-20,6,Ramdhuni Municipality,87.18064139435656,26.68763432925855,6,Sunsari,87.17004295990401,26.65061352129045
222,6012,2020-07-22,4,Ramdhuni Municipality,87.18064139435656,26.68763432925855,6,Sunsari,87.17004295990401,26.65061352129045
223,6012,2020-07-23,2,Ramdhuni Municipality,87.18064139435656,26.68763432925855,6,Sunsari,87.17004295990401,26.65061352129045
224,6012,2020-07-24,5,Ramdhuni Municipality,87.18064139435656,26.68763432925855,6,Sunsari,87.17004295990401,26.65061352129045
225,6012,2020-07-26,2,Ramdhuni Municipality,87.18064139435656,26.68763432925855,6,Sunsari,87.17004295990401,26.65061352129045
226,6012,2020-07-29,1,Ramdhuni Municipality,87.18064139435656,26.68763432925855,6,Sunsari,87.17004295990401,26.65061352129045
227,6012,2020-07-30,2,Ramdhuni Municipality,87.18064139435656,26.68763432925855,6,Sunsari,87.17004295990401,26.65061352129045
228,6012,2020-08-01,1,Ramdhuni Municipality,87.18064139435656,26.68763432925855,6,Sunsari,87.17004295990401,26.65061352129045
229,6012,2020-08-02,12,Ramdhuni Municipality,87.18064139435656,26.68763432925855,6,Sunsari,87.17004295990401,26.65061352129045
230,6012,2020-08-03,5,Ramdhuni Municipality,87.18064139435656,26.68763432925855,6,Sunsari,87.17004295990401,26.65061352129045
231,6012,2020-08-04,12,Ramdhuni Municipality,87.18064139435656,26.68763432925855,6,Sunsari,87.17004295990401,26.65061352129045
232,6012,2020-08-05,2,Ramdhuni Municipality,87.18064139435656,26.68763432925855,6,Sunsari,87.17004295990401,26.65061352129045
233,6012,2020-08-06,19,Ramdhuni Municipality,87.18064139435656,26.68763432925855,6,Sunsari,87.17004295990401,26.65061352129045
234,6012,2020-08-07,1,Ramdhuni Municipality,87.18064139435656,26.68763432925855,6,Sunsari,87.17004295990401,26.65061352129045
235,6012,2020-08-08,10,Ramdhuni Municipality,87.18064139435656,26.68763432925855,6,Sunsari,87.17004295990401,26.65061352129045
236,6012,2020-08-09,6,Ramdhuni Municipality,87.18064139435656,26.68763432925855,6,Sunsari,87.17004295990401,26.65061352129045
237,6012,2020-08-11,33,Ramdhuni Municipality,87.18064139435656,26.68763432925855,6,Sunsari,87.17004295990401,26.65061352129045
238,6012,2020-08-12,15,Ramdhuni Municipality,87.18064139435656,26.68763432925855,6,Sunsari,87.17004295990401,26.65061352129045
239,6012,2020-08-13,20,Ramdhuni Municipality,87.18064139435656,26.68763432925855,6,Sunsari,87.17004295990401,26.65061352129045
240,7002,2020-05-20,1,Chhathar Jorpati Rural Municipality,87.38795098869879,27.02675855885569,7,Dhankuta,87.33094988258415,26.990930640958236
241,7003,2020-05-17,1,Dhankuta Municipality,87.32841461756054,26.983257910629447,7,Dhankuta,87.33094988258415,26.990930640958236
242,7003,2020-05-20,4,Dhankuta Municipality,87.32841461756054,26.983257910629447,7,Dhankuta,87.33094988258415,26.990930640958236
243,7003,2020-05-21,1,Dhankuta Municipality,87.32841461756054,26.983257910629447,7,Dhankuta,87.33094988258415,26.990930640958236
244,7003,2020-06-03,1,Dhankuta Municipality,87.32841461756054,26.983257910629447,7,Dhankuta,87.33094988258415,26.990930640958236
245,7003,2020-06-29,1,Dhankuta Municipality,87.32841461756054,26.983257910629447,7,Dhankuta,87.33094988258415,26.990930640958236
246,7003,2020-07-14,3,Dhankuta Municipality,87.32841461756054,26.983257910629447,7,Dhankuta,87.33094988258415,26.990930640958236
247,7003,2020-07-15,1,Dhankuta Municipality,87.32841461756054,26.983257910629447,7,Dhankuta,87.33094988258415,26.990930640958236
248,7003,2020-07-23,2,Dhankuta Municipality,87.32841461756054,26.983257910629447,7,Dhankuta,87.33094988258415,26.990930640958236
249,7003,2020-07-24,1,Dhankuta Municipality,87.32841461756054,26.983257910629447,7,Dhankuta,87.33094988258415,26.990930640958236
250,7003,2020-08-11,1,Dhankuta Municipality,87.32841461756054,26.983257910629447,7,Dhankuta,87.33094988258415,26.990930640958236
251,8006,2020-06-03,1,Phedap Rural Municipality,87.58461191530255,27.18039983580191,8,Terhathum,87.5489515139999,27.15438825157303
252,8006,2020-06-23,2,Phedap Rural Municipality,87.58461191530255,27.18039983580191,8,Terhathum,87.5489515139999,27.15438825157303
253,8006,2020-07-08,1,Phedap Rural Municipality,87.58461191530255,27.18039983580191,8,Terhathum,87.5489515139999,27.15438825157303
254,8006,2020-07-14,1,Phedap Rural Municipality,87.58461191530255,27.18039983580191,8,Terhathum,87.5489515139999,27.15438825157303
255,8006,2020-07-18,2,Phedap Rural Municipality,87.58461191530255,27.18039983580191,8,Terhathum,87.5489515139999,27.15438825157303
256,8006,2020-07-26,1,Phedap Rural Municipality,87.58461191530255,27.18039983580191,8,Terhathum,87.5489515139999,27.15438825157303
257,9004,2020-06-07,10,Dharmadevi Municipality,87.3461680699328,27.20794091242241,10,Sankhuwasabha,87.2782123206502,27.58212973365446
258,9007,2020-05-30,2,Makalu Rural Municipality,87.22505230303464,27.68477398983127,10,Sankhuwasabha,87.2782123206502,27.58212973365446
259,9007,2020-06-30,3,Makalu Rural Municipality,87.22505230303464,27.68477398983127,10,Sankhuwasabha,87.2782123206502,27.58212973365446
260,9007,2020-07-06,1,Makalu Rural Municipality,87.22505230303464,27.68477398983127,10,Sankhuwasabha,87.2782123206502,27.58212973365446
261,10003,2020-04-23,1,Bhojpur Municipality,87.05811373206156,27.20199533561901,9,Bhojpur,87.06789158534279,27.181814756262927
262,10003,2020-06-05,5,Bhojpur Municipality,87.05811373206156,27.20199533561901,9,Bhojpur,87.06789158534279,27.181814756262927
263,10003,2020-08-06,2,Bhojpur Municipality,87.05811373206156,27.20199533561901,9,Bhojpur,87.06789158534279,27.181814756262927
264,11003,2020-05-28,1,Khumbupasanglahmu Rural Municipality,86.72677003185396,27.877545472383176,11,Solukhumbu,86.72051571046595,27.71052185331256
265,11003,2020-07-12,1,Khumbupasanglahmu Rural Municipality,86.72677003185396,27.877545472383176,11,Solukhumbu,86.72051571046595,27.71052185331256
266,11003,2020-07-20,4,Khumbupasanglahmu Rural Municipality,86.72677003185396,27.877545472383176,11,Solukhumbu,86.72051571046595,27.71052185331256
267,11003,2020-07-26,2,Khumbupasanglahmu Rural Municipality,86.72677003185396,27.877545472383176,11,Solukhumbu,86.72051571046595,27.71052185331256
268,12006,2020-06-22,1,Molung Rural Municipality,86.42803829335675,27.365482874738984,13,Okhaldhunga,86.41865849345893,27.329502044267212
269,12006,2020-06-25,2,Molung Rural Municipality,86.42803829335675,27.365482874738984,13,Okhaldhunga,86.41865849345893,27.329502044267212
270,12006,2020-07-06,3,Molung Rural Municipality,86.42803829335675,27.365482874738984,13,Okhaldhunga,86.41865849345893,27.329502044267212
271,12006,2020-07-14,1,Molung Rural Municipality,86.42803829335675,27.365482874738984,13,Okhaldhunga,86.41865849345893,27.329502044267212
272,12006,2020-07-16,15,Molung Rural Municipality,86.42803829335675,27.365482874738984,13,Okhaldhunga,86.41865849345893,27.329502044267212
273,12006,2020-07-28,1,Molung Rural Municipality,86.42803829335675,27.365482874738984,13,Okhaldhunga,86.41865849345893,27.329502044267212
274,12006,2020-08-11,2,Molung Rural Municipality,86.42803829335675,27.365482874738984,13,Okhaldhunga,86.41865849345893,27.329502044267212
275,12006,2020-08-12,1,Molung Rural Municipality,86.42803829335675,27.365482874738984,13,Okhaldhunga,86.41865849345893,27.329502044267212
276,13009,2020-05-18,1,Rupakot Majhuwagadhi Municipality,86.80263753312457,27.23312526566817,12,Khotang,86.78703712216247,27.16810228051496
277,13009,2020-06-04,3,Rupakot Majhuwagadhi Municipality,86.80263753312457,27.23312526566817,12,Khotang,86.78703712216247,27.16810228051496
278,13009,2020-06-25,1,Rupakot Majhuwagadhi Municipality,86.80263753312457,27.23312526566817,12,Khotang,86.78703712216247,27.16810228051496
279,13009,2020-06-28,4,Rupakot Majhuwagadhi Municipality,86.80263753312457,27.23312526566817,12,Khotang,86.78703712216247,27.16810228051496
280,13009,2020-06-29,1,Rupakot Majhuwagadhi Municipality,86.80263753312457,27.23312526566817,12,Khotang,86.78703712216247,27.16810228051496
281,13009,2020-07-02,1,Rupakot Majhuwagadhi Municipality,86.80263753312457,27.23312526566817,12,Khotang,86.78703712216247,27.16810228051496
282,13009,2020-07-06,3,Rupakot Majhuwagadhi Municipality,86.80263753312457,27.23312526566817,12,Khotang,86.78703712216247,27.16810228051496
283,13009,2020-07-25,1,Rupakot Majhuwagadhi Municipality,86.80263753312457,27.23312526566817,12,Khotang,86.78703712216247,27.16810228051496
284,13009,2020-07-30,1,Rupakot Majhuwagadhi Municipality,86.80263753312457,27.23312526566817,12,Khotang,86.78703712216247,27.16810228051496
285,13009,2020-08-10,2,Rupakot Majhuwagadhi Municipality,86.80263753312457,27.23312526566817,12,Khotang,86.78703712216247,27.16810228051496
286,13009,2020-08-11,1,Rupakot Majhuwagadhi Municipality,86.80263753312457,27.23312526566817,12,Khotang,86.78703712216247,27.16810228051496
287,13009,2020-08-12,1,Rupakot Majhuwagadhi Municipality,86.80263753312457,27.23312526566817,12,Khotang,86.78703712216247,27.16810228051496
288,14007,2020-04-17,12,Triyuga Municipality,86.69094015335081,26.806982643944444,14,Udayapur,86.68134767726373,26.90308014899322
289,14007,2020-04-18,1,Triyuga Municipality,86.69094015335081,26.806982643944444,14,Udayapur,86.68134767726373,26.90308014899322
290,14007,2020-04-21,11,Triyuga Municipality,86.69094015335081,26.806982643944444,14,Udayapur,86.68134767726373,26.90308014899322
291,14007,2020-04-22,3,Triyuga Municipality,86.69094015335081,26.806982643944444,14,Udayapur,86.68134767726373,26.90308014899322
292,14007,2020-04-23,1,Triyuga Municipality,86.69094015335081,26.806982643944444,14,Udayapur,86.68134767726373,26.90308014899322
293,14007,2020-05-09,3,Triyuga Municipality,86.69094015335081,26.806982643944444,14,Udayapur,86.68134767726373,26.90308014899322
294,14007,2020-05-10,1,Triyuga Municipality,86.69094015335081,26.806982643944444,14,Udayapur,86.68134767726373,26.90308014899322
295,14007,2020-05-15,1,Triyuga Municipality,86.69094015335081,26.806982643944444,14,Udayapur,86.68134767726373,26.90308014899322
296,14007,2020-06-01,1,Triyuga Municipality,86.69094015335081,26.806982643944444,14,Udayapur,86.68134767726373,26.90308014899322
297,14007,2020-06-10,4,Triyuga Municipality,86.69094015335081,26.806982643944444,14,Udayapur,86.68134767726373,26.90308014899322
298,14007,2020-06-12,3,Triyuga Municipality,86.69094015335081,26.806982643944444,14,Udayapur,86.68134767726373,26.90308014899322
299,14007,2020-06-17,4,Triyuga Municipality,86.69094015335081,26.806982643944444,14,Udayapur,86.68134767726373,26.90308014899322
300,14007,2020-06-19,2,Triyuga Municipality,86.69094015335081,26.806982643944444,14,Udayapur,86.68134767726373,26.90308014899322
301,14007,2020-06-21,5,Triyuga Municipality,86.69094015335081,26.806982643944444,14,Udayapur,86.68134767726373,26.90308014899322
302,14007,2020-06-27,7,Triyuga Municipality,86.69094015335081,26.806982643944444,14,Udayapur,86.68134767726373,26.90308014899322
303,14007,2020-06-28,6,Triyuga Municipality,86.69094015335081,26.806982643944444,14,Udayapur,86.68134767726373,26.90308014899322
304,14007,2020-06-30,2,Triyuga Municipality,86.69094015335081,26.806982643944444,14,Udayapur,86.68134767726373,26.90308014899322
305,14007,2020-07-02,1,Triyuga Municipality,86.69094015335081,26.806982643944444,14,Udayapur,86.68134767726373,26.90308014899322
306,14007,2020-07-06,1,Triyuga Municipality,86.69094015335081,26.806982643944444,14,Udayapur,86.68134767726373,26.90308014899322
307,14007,2020-07-11,4,Triyuga Municipality,86.69094015335081,26.806982643944444,14,Udayapur,86.68134767726373,26.90308014899322
308,14007,2020-07-16,1,Triyuga Municipality,86.69094015335081,26.806982643944444,14,Udayapur,86.68134767726373,26.90308014899322
309,14007,2020-07-21,8,Triyuga Municipality,86.69094015335081,26.806982643944444,14,Udayapur,86.68134767726373,26.90308014899322
310,14007,2020-07-24,1,Triyuga Municipality,86.69094015335081,26.806982643944444,14,Udayapur,86.68134767726373,26.90308014899322
311,14007,2020-07-26,1,Triyuga Municipality,86.69094015335081,26.806982643944444,14,Udayapur,86.68134767726373,26.90308014899322
312,14007,2020-07-30,2,Triyuga Municipality,86.69094015335081,26.806982643944444,14,Udayapur,86.68134767726373,26.90308014899322
313,14007,2020-08-01,1,Triyuga Municipality,86.69094015335081,26.806982643944444,14,Udayapur,86.68134767726373,26.90308014899322
314,14007,2020-08-05,1,Triyuga Municipality,86.69094015335081,26.806982643944444,14,Udayapur,86.68134767726373,26.90308014899322
315,14007,2020-08-06,1,Triyuga Municipality,86.69094015335081,26.806982643944444,14,Udayapur,86.68134767726373,26.90308014899322
316,14007,2020-08-11,16,Triyuga Municipality,86.69094015335081,26.806982643944444,14,Udayapur,86.68134767726373,26.90308014899322
317,14007,2020-08-13,1,Triyuga Municipality,86.69094015335081,26.806982643944444,14,Udayapur,86.68134767726373,26.90308014899322
318,15001,2020-05-27,1,Agnisair Krishna Savaran Rural Municipality,86.79455389607583,26.64716812133527,16,Saptari,86.7461376563257,26.598120783222694
319,15010,2020-05-27,1,Khadak Municipality,86.60466497765024,26.640823601992693,16,Saptari,86.7461376563257,26.598120783222694
320,15013,2020-05-11,1,Rupani Rural Municipality,86.72973278492539,26.61272133910749,16,Saptari,86.7461376563257,26.598120783222694
321,15013,2020-05-25,1,Rupani Rural Municipality,86.72973278492539,26.61272133910749,16,Saptari,86.7461376563257,26.598120783222694
322,15013,2020-05-27,3,Rupani Rural Municipality,86.72973278492539,26.61272133910749,16,Saptari,86.7461376563257,26.598120783222694
323,15013,2020-05-28,5,Rupani Rural Municipality,86.72973278492539,26.61272133910749,16,Saptari,86.7461376563257,26.598120783222694
324,15013,2020-05-29,1,Rupani Rural Municipality,86.72973278492539,26.61272133910749,16,Saptari,86.7461376563257,26.598120783222694
325,15013,2020-05-30,8,Rupani Rural Municipality,86.72973278492539,26.61272133910749,16,Saptari,86.7461376563257,26.598120783222694
326,15013,2020-05-31,6,Rupani Rural Municipality,86.72973278492539,26.61272133910749,16,Saptari,86.7461376563257,26.598120783222694
327,15013,2020-06-03,1,Rupani Rural Municipality,86.72973278492539,26.61272133910749,16,Saptari,86.7461376563257,26.598120783222694
328,15013,2020-06-04,13,Rupani Rural Municipality,86.72973278492539,26.61272133910749,16,Saptari,86.7461376563257,26.598120783222694
329,15013,2020-06-06,8,Rupani Rural Municipality,86.72973278492539,26.61272133910749,16,Saptari,86.7461376563257,26.598120783222694
330,15013,2020-06-08,22,Rupani Rural Municipality,86.72973278492539,26.61272133910749,16,Saptari,86.7461376563257,26.598120783222694
331,15013,2020-06-09,7,Rupani Rural Municipality,86.72973278492539,26.61272133910749,16,Saptari,86.7461376563257,26.598120783222694
332,15013,2020-06-10,6,Rupani Rural Municipality,86.72973278492539,26.61272133910749,16,Saptari,86.7461376563257,26.598120783222694
333,15013,2020-06-11,9,Rupani Rural Municipality,86.72973278492539,26.61272133910749,16,Saptari,86.7461376563257,26.598120783222694
334,15013,2020-06-12,17,Rupani Rural Municipality,86.72973278492539,26.61272133910749,16,Saptari,86.7461376563257,26.598120783222694
335,15013,2020-06-14,10,Rupani Rural Municipality,86.72973278492539,26.61272133910749,16,Saptari,86.7461376563257,26.598120783222694
336,15013,2020-06-16,3,Rupani Rural Municipality,86.72973278492539,26.61272133910749,16,Saptari,86.7461376563257,26.598120783222694
337,15013,2020-06-19,4,Rupani Rural Municipality,86.72973278492539,26.61272133910749,16,Saptari,86.7461376563257,26.598120783222694
338,15013,2020-06-21,2,Rupani Rural Municipality,86.72973278492539,26.61272133910749,16,Saptari,86.7461376563257,26.598120783222694
339,15013,2020-06-22,15,Rupani Rural Municipality,86.72973278492539,26.61272133910749,16,Saptari,86.7461376563257,26.598120783222694
340,15013,2020-06-23,22,Rupani Rural Municipality,86.72973278492539,26.61272133910749,16,Saptari,86.7461376563257,26.598120783222694
341,15013,2020-06-24,6,Rupani Rural Municipality,86.72973278492539,26.61272133910749,16,Saptari,86.7461376563257,26.598120783222694
342,15013,2020-06-25,8,Rupani Rural Municipality,86.72973278492539,26.61272133910749,16,Saptari,86.7461376563257,26.598120783222694
343,15013,2020-06-29,15,Rupani Rural Municipality,86.72973278492539,26.61272133910749,16,Saptari,86.7461376563257,26.598120783222694
344,15013,2020-06-30,25,Rupani Rural Municipality,86.72973278492539,26.61272133910749,16,Saptari,86.7461376563257,26.598120783222694
345,15013,2020-07-02,10,Rupani Rural Municipality,86.72973278492539,26.61272133910749,16,Saptari,86.7461376563257,26.598120783222694
346,15013,2020-07-03,32,Rupani Rural Municipality,86.72973278492539,26.61272133910749,16,Saptari,86.7461376563257,26.598120783222694
